event_type,return,abs_return,direction
premarket_open,0.0017624683568280286,0.0017624683568280286,1.0
market_open,-0.011309244528015072,0.011309244528015072,-1.0
market_close,0.0015169210379866183,0.0015169210379866183,1.0
postmarket_close,0.0005273170228377033,0.0005273170228377033,1.0
premarket_open,-0.0015940821632050017,0.0015940821632050017,-1.0
market_open,0.00503126864114023,0.00503126864114023,1.0
market_close,0.0009705665563877197,0.0009705665563877197,1.0
postmarket_close,-0.0015574851927989686,0.0015574851927989686,-1.0
premarket_open,-0.0018839564059904834,0.0018839564059904834,-1.0
market_open,-0.004862315036140208,0.004862315036140208,-1.0
market_close,0.0008714033497907447,0.0008714033497907447,1.0
postmarket_close,-0.0003977970604596148,0.0003977970604596148,-1.0
premarket_open,0.0007780672961301693,0.0007780672961301693,1.0
market_open,-0.0022313976592822637,0.0022313976592822637,-1.0
market_close,-0.0007279203568963943,0.0007279203568963943,-1.0
postmarket_close,-0.0012528055755232081,0.0012528055755232081,-1.0
premarket_open,-0.00012933751937227456,0.00012933751937227456,-1.0
market_open,-0.0001321909876260685,0.0001321909876260685,-1.0
market_close,0.0027167940500310017,0.0027167940500310017,1.0
postmarket_close,-0.0006508931965032438,0.0006508931965032438,-1.0
premarket_open,0.00034231786693639243,0.00034231786693639243,1.0
market_open,0.005820800894287714,0.005820800894287714,1.0
market_close,-0.0012267249411664904,0.0012267249411664904,-1.0
postmarket_close,0.0017626242999253527,0.0017626242999253527,1.0
premarket_open,-0.0010572144480425205,0.0010572144480425205,-1.0
market_open,0.006895232026134179,0.006895232026134179,1.0
market_close,0.0038353468509044752,0.0038353468509044752,1.0
postmarket_close,-0.002896848223062465,0.002896848223062465,-1.0
premarket_open,-0.00020711647641424857,0.00020711647641424857,-1.0
market_open,-0.00837734200581619,0.00837734200581619,-1.0
market_close,0.006085214447026255,0.006085214447026255,1.0
postmarket_close,0.0061427294743519045,0.0061427294743519045,1.0
premarket_open,-0.0029404368298330263,0.0029404368298330263,-1.0
market_open,0.0007415787845783672,0.0007415787845783672,1.0
market_close,-0.002198560047227738,0.002198560047227738,-1.0
postmarket_close,0.004996842236141497,0.004996842236141497,1.0
premarket_open,0.009479700158989468,0.009479700158989468,1.0
market_open,0.008299100133482229,0.008299100133482229,1.0
market_close,0.0027541855309689556,0.0027541855309689556,1.0
postmarket_close,0.01554510041033308,0.01554510041033308,1.0
premarket_open,0.0014458732131146235,0.0014458732131146235,1.0
market_open,0.013762720026510022,0.013762720026510022,1.0
market_close,-0.0001192854757148254,0.0001192854757148254,-1.0
postmarket_close,0.0004235398381886579,0.0004235398381886579,1.0
premarket_open,0.0020050534215787508,0.0020050534215787508,1.0
market_open,0.005149380293068884,0.005149380293068884,1.0
market_close,-0.0038693100284130644,0.0038693100284130644,-1.0
postmarket_close,0.00406832051743633,0.00406832051743633,1.0
premarket_open,0.00265641761251012,0.00265641761251012,1.0
market_open,-0.009307166542795398,0.009307166542795398,-1.0
market_close,0.0023293295239861234,0.0023293295239861234,1.0
postmarket_close,-0.0006728212858920779,0.0006728212858920779,-1.0
premarket_open,-0.0019509986999315387,0.0019509986999315387,-1.0
market_open,-0.010985294117647038,0.010985294117647038,-1.0
market_close,0.001915152440983059,0.001915152440983059,1.0
postmarket_close,0.0010434215451207152,0.0010434215451207152,1.0
premarket_open,-0.0010221749255112655,0.0010221749255112655,-1.0
market_open,-0.001625857472524861,0.001625857472524861,-1.0
market_close,0.002988923437341473,0.002988923437341473,1.0
postmarket_close,0.004193352984839915,0.004193352984839915,1.0
premarket_open,0.0011100456432056038,0.0011100456432056038,1.0
market_open,0.0009683287563777565,0.0009683287563777565,1.0
market_close,0.0031078644892568175,0.0031078644892568175,1.0
postmarket_close,-0.0006158611381490431,0.0006158611381490431,-1.0
premarket_open,0.0013985747538713955,0.0013985747538713955,1.0
market_open,0.0031214869548925606,0.0031214869548925606,1.0
market_close,-0.00011206770757321571,0.00011206770757321571,-1.0
postmarket_close,0.0006404051669706146,0.0006404051669706146,1.0
premarket_open,0.00041597282858441,0.00041597282858441,1.0
market_open,-0.006146852970040473,0.006146852970040473,-1.0
market_close,-0.0008752341214376402,0.0008752341214376402,-1.0
postmarket_close,-0.0026758233145350863,0.0026758233145350863,-1.0
premarket_open,-0.0012396373378297243,0.0012396373378297243,-1.0
market_open,0.0011734191932744054,0.0011734191932744054,1.0
market_close,-0.002031888501910273,0.002031888501910273,-1.0
postmarket_close,0.0020836315055918764,0.0020836315055918764,1.0
premarket_open,0.0006059780677154514,0.0006059780677154514,1.0
market_open,0.0018667260365468064,0.0018667260365468064,1.0
market_close,-0.0005228662003115003,0.0005228662003115003,-1.0
postmarket_close,0.0013549230531924028,0.0013549230531924028,1.0
premarket_open,0.0037192109191528377,0.0037192109191528377,1.0
market_open,0.002004588486023806,0.002004588486023806,1.0
market_close,0.000366197099943566,0.000366197099943566,1.0
postmarket_close,0.0009995430491884782,0.0009995430491884782,1.0
premarket_open,0.0016901037875987068,0.0016901037875987068,1.0
market_open,-0.003646295008977729,0.003646295008977729,-1.0
market_close,0.0006835404635170406,0.0006835404635170406,1.0
postmarket_close,-0.004870389344735604,0.004870389344735604,-1.0
premarket_open,-0.0022512251122576155,0.0022512251122576155,-1.0
market_open,0.00276059592174005,0.00276059592174005,1.0
market_close,-0.0037468455738767226,0.0037468455738767226,-1.0
postmarket_close,0.003119224829110534,0.003119224829110534,1.0
premarket_open,2.2737510849912823e-05,2.2737510849912823e-05,1.0
market_open,-0.005023791214072815,0.005023791214072815,-1.0
market_close,0.0004361615527350704,0.0004361615527350704,1.0
postmarket_close,0.003124561449976637,0.003124561449976637,1.0
premarket_open,0.002148365070488989,0.002148365070488989,1.0
market_open,-0.0037440542603793814,0.0037440542603793814,-1.0
market_close,-0.003175449872704683,0.003175449872704683,-1.0
postmarket_close,-0.004399753073564772,0.004399753073564772,-1.0
premarket_open,0.001404758837709963,0.001404758837709963,1.0
market_open,0.0019513652977920515,0.0019513652977920515,1.0
market_close,0.000804028741969498,0.000804028741969498,1.0
postmarket_close,-0.0013407234629333464,0.0013407234629333464,-1.0
premarket_open,0.0011254942707663584,0.0011254942707663584,1.0
